millis,date,NDVI_min,NDVI_max,NDVI_mean,NDVI_median,NDVI_stdDev,NDCI_min,NDCI_max,NDCI_mean,NDCI_median,NDCI_stdDev,B1_min,B1_max,B1_mean,B1_median,B1_stdDev,B2_min,B2_max,B2_mean,B2_median,B2_stdDev,B3_min,B3_max,B3_mean,B3_median,B3_stdDev,B4_min,B4_max,B4_mean,B4_median,B4_stdDev,B5_min,B5_max,B5_mean,B5_median,B5_stdDev,B6_min,B6_max,B6_mean,B6_median,B6_stdDev,B7_min,B7_max,B7_mean,B7_median,B7_stdDev,B8_min,B8_max,B8_mean,B8_median,B8_stdDev,B8A_min,B8A_max,B8A_mean,B8A_median,B8A_stdDev,B9_min,B9_max,B9_mean,B9_median,B9_stdDev,B11_min,B11_max,B11_mean,B11_median,B11_stdDev,B12_min,B12_max,B12_mean,B12_median,B12_stdDev
1557495059000,2019-05-10 13:30:59,0.014744881722711326,0.020477095207937484,0.01766057895732856,0.017740232312566037,0.0015467697440738324,-0.0167561055744168,-0.010549330418147027,-0.013461262790585625,-0.013629920401264869,0.0013213769691021867,0.8803000000000001,0.8846,0.8835042898341738,0.8836,0.0012230304867601582,0.8832000000000001,0.8938,0.8883624729632296,0.8886000000000001,0.0024496980238571096,0.9214,0.9312,0.9247839762076422,0.9242,0.002041695473887436,0.9232,0.9324,0.9279772891131937,0.928,0.002225639096458693,0.8974000000000001,0.9108,0.9033276946647434,0.9029,0.0028715301820442718,0.8927,0.9035000000000001,0.8982973233597691,0.8982,0.002971406571880193,0.8906000000000001,0.9024000000000001,0.8970905100937269,0.8976000000000001,0.0029616253121950015,0.9566,0.9668,0.9613441240086509,0.9612,0.002089722176853011,0.8724000000000001,0.8844000000000001,0.8796926910598412,0.8806,0.0029944628959347637,0.7878000000000001,0.7946000000000001,0.7925675018024505,0.792,0.0014808600301057459,0.16620000000000001,0.1787,0.1720217736121124,0.171,0.0030448135687349714,0.2003,0.2061,0.2036879686373467,0.2036,0.001384185460043337
1557754855000,2019-05-13 13:40:55,0.0352941176470589,0.1536152796725784,0.08272598897283238,0.07862903225806453,0.024717240102172282,-0.002221673660824517,0.03791016247212495,0.015618695518537713,0.015029853819229978,0.009966291991529281,0.0721,0.20400000000000001,0.10813074981975482,0.11130000000000001,0.027415473935296985,0.07390000000000001,0.2644,0.15871901586157164,0.1578,0.03527001801698399,0.1164,0.2985,0.2001462509012256,0.203,0.03372501413556269,0.1504,0.3158,0.2314450883201152,0.23220000000000002,0.03239821851796421,0.158,0.3216,0.2386347422494592,0.2406,0.03156805391628026,0.1668,0.3295,0.2522996214852198,0.25420000000000004,0.03005201395463547,0.18860000000000002,0.3541,0.2756820926459985,0.2778,0.03041849509344578,0.1915,0.36910000000000004,0.2726329488103821,0.2713,0.03299377796746459,0.2003,0.36360000000000003,0.28702543258832,0.2902,0.030034919940235442,0.1048,0.1751,0.12285964311463585,0.12350000000000001,0.015642863666012828,0.22890000000000002,0.36560000000000004,0.3031870764239364,0.3039,0.026234597035835337,0.1799,0.3128,0.25592145818312895,0.258,0.02413808431003137
1557927054000,2019-05-15 13:30:54,-0.0734081161332894,0.01460674157303372,-0.03666973088470353,-0.047594893904810226,0.02548576213329667,-0.002197802197802233,0.05467235362543622,0.031810485299373005,0.030222693531283044,0.008863648546448694,0.6361,1.0606,0.8411734679163658,0.8587,0.12289978722882931,0.5353,1.02,0.7350481885364092,0.7224,0.1460902103603733,0.5101,1.0166,0.7186586697909151,0.7086,0.145136542150303,0.4833,0.9892000000000001,0.6972530191059839,0.6908000000000001,0.1421758958373145,0.4994,1.0579,0.7434278298485938,0.7355,0.1550808300495326,0.4778,0.9875,0.7030598954578223,0.6919000000000001,0.141345692301332,0.4655,0.9417000000000001,0.6821528388608503,0.6784,0.13351807944344207,0.4318,0.9746,0.6535128785147797,0.6433,0.15982651259870487,0.45580000000000004,0.9085000000000001,0.6641540284787307,0.6601,0.1279802477485308,0.44820000000000004,1.5432000000000001,1.3283276315789474,1.468,0.25697720715427536,0.0833,0.4897,0.2568479902667626,0.2579,0.1209998678106886,0.0422,0.3542,0.1807047404470078,0.1967,0.09512245430904062
1558186850000,2019-05-18 13:40:50,-0.6094674556213017,-0.5557522123893806,-0.5858361508174019,-0.5848434925864909,0.012892964101388,-0.06938325991189427,-0.033998920669185105,-0.04890456515322797,-0.04741144414168937,0.007452585752889776,0.0239,0.0332,0.031546575342465744,0.0317,0.0020859222009871146,0.0403,0.046900000000000004,0.04407191780821916,0.0441,0.0016632344549218844,0.06960000000000001,0.07980000000000001,0.07672494592645995,0.077,0.002330076611466485,0.0854,0.0988,0.095611490627253,0.0961,0.0029566920808944673,0.07780000000000001,0.0918,0.08669543979812541,0.08700000000000001,0.0026412929734183493,0.0308,0.034300000000000004,0.03298720259552991,0.033100000000000004,0.0009552419823780596,0.029300000000000003,0.0332,0.03221737563085795,0.0324,0.0007533174927601077,0.023100000000000002,0.0263,0.024959291636625806,0.0251,0.0006608108037611653,0.0152,0.02,0.017313788752703667,0.017400000000000002,0.0008625055456787035,0.0001,0.0022,0.00017588513623755919,0.0001,0.0003606951761543396,0.0049,0.0077,0.006025477649603459,0.0059,0.0006456585785072438,0.0044,0.0078000000000000005,0.00579659336697909,0.0059,0.0006745652416972692
1558618855000,2019-05-23 13:40:55,-0.004400633691251544,0.018136777846589368,0.00644489580380902,0.005866666666666711,0.004856176686797848,0.0037384881918482655,0.015724606884827845,0.009403927924868648,0.0098188589808702,0.002596292428392435,0.5194,0.6093000000000001,0.5598843276856523,0.5579000000000001,0.029674071345268435,0.5251,0.6378,0.5871407173756304,0.5860000000000001,0.028063847349596847,0.5212,0.6381,0.5875702144917084,0.5901000000000001,0.028910643474719586,0.5173,0.6331,0.5818751351838497,0.5858,0.028354331454732987,0.5318,0.641,0.5929444394376349,0.5975,0.028958786469315857,0.5178,0.6218,0.5745961067051186,0.5805,0.027946648276175472,0.5198,0.6153000000000001,0.5724781002162941,0.5773,0.02666037125413095,0.5324,0.6337,0.5892976387887522,0.5931000000000001,0.02588252996024355,0.5127,0.6062000000000001,0.5636115266762796,0.5684,0.02571012664778116,0.5833,0.6947,0.6314559661139143,0.6315000000000001,0.037561511965340806,0.3443,0.41000000000000003,0.37730132480173006,0.3811,0.017782861216945594,0.2369,0.2838,0.2604905100937273,0.263,0.014028294908353037
1558791054000,2019-05-25 13:30:54,-0.5823970037453183,-0.47758620689655173,-0.5463023712440659,-0.5502487562189053,0.019745638590502147,-0.08262454434993925,-0.043931496649292634,-0.06453299805848925,-0.06545690213869094,0.00870066864437064,0.038900000000000004,0.0488,0.04364966654650319,0.0446,0.0030606950116086737,0.0409,0.0557,0.04843544520547942,0.047900000000000005,0.0037063582984830173,0.0599,0.0815,0.0721921232876712,0.0719,0.005341089936444043,0.07010000000000001,0.0907,0.08085539834174472,0.08,0.0050655700567659445,0.0629,0.0781,0.07101569935111748,0.0708,0.0038913414480491273,0.0245,0.033800000000000004,0.028369349315068477,0.028,0.0022654205132912578,0.0239,0.033100000000000004,0.02781425739005045,0.0274,0.0022653979917940585,0.0211,0.0303,0.023749504325883197,0.023,0.0022966805849275627,0.013900000000000001,0.0223,0.016702162941600564,0.016300000000000002,0.0019485334294053588,0.0001,0.0189,0.0022351478010093715,0.0021000000000000003,0.003063431761629964,0.0068000000000000005,0.013300000000000001,0.00859956741167988,0.008,0.0017491506685315703,0.006,0.0119,0.007914401586157168,0.0074,0.0014625588685169518
1559050849000,2019-05-28 13:40:49,-0.017781889197245385,-0.006065676636686914,-0.013801453234033041,-0.013840830449826988,0.0024647821783927147,0.0006625554253096009,0.010523165926886497,0.006348714488409921,0.006621187800963076,0.002151215686321324,0.9606,1.0139,0.987276207642393,0.9905,0.011542058046746857,0.9794,1.0086,0.9968348053352557,0.9974000000000001,0.007019869758622152,0.9726,1.0126,1.0001067772170147,1.0,0.007682620195042028,0.9620000000000001,1.0086,0.9964996575342462,0.9962000000000001,0.009866424201850637,0.9700000000000001,1.0223,1.0092507750540727,1.0109000000000001,0.011915647404209268,0.935,0.9885,0.9731825793078582,0.9764,0.012362733561881474,0.929,0.9791000000000001,0.9646421142754142,0.9671000000000001,0.01154882050693796,0.9434,0.9826,0.969363139870223,0.9686,0.008253508066750624,0.9281,0.9750000000000001,0.9590895187454935,0.9627,0.011728445139178176,0.9496,1.0567,1.007670881398702,1.0122,0.028726839828450812,0.4239,0.47190000000000004,0.46033474224945903,0.46340000000000003,0.010966116500239723,0.2883,0.3436,0.3258683219178081,0.3292,0.012737878266395905
1559223059000,2019-05-30 13:30:59,-0.027722297675161742,-0.008885424785658586,-0.017716635349675644,-0.018210609659540793,0.004595874462512199,-0.00282334986646321,0.008321020297068148,0.0027995696367375624,0.0026315789473684748,0.003131393725756763,0.7158,0.7538,0.7359501261715932,0.7393000000000001,0.009301398841479439,0.6901,0.7382000000000001,0.7060402847873102,0.7041000000000001,0.012445918594790587,0.6561,0.7042,0.6726595890410956,0.6716000000000001,0.010622398691158757,0.627,0.6639,0.6404143204758467,0.6397,0.008653230013594873,0.6284000000000001,0.665,0.6440043439077143,0.6445000000000001,0.00795416958428372,0.6007,0.6275000000000001,0.6137354091564525,0.6117,0.007579688048881341,0.603,0.6294000000000001,0.612991438356164,0.6112000000000001,0.006968379520218566,0.6023000000000001,0.6467,0.6181406723143473,0.6183000000000001,0.010816237409991578,0.5825,0.6121,0.5948907173756307,0.5936,0.007340626398219173,0.8275,0.9467000000000001,0.8898904470079305,0.8803000000000001,0.027779155257796874,0.2846,0.3161,0.2979573990627252,0.29600000000000004,0.007030620890223534,0.24100000000000002,0.2785,0.25684911679884626,0.2549,0.008659603021489588
1559482854000,2019-06-02 13:40:54,-0.015950757826461055,0.021986239904277578,0.005789195654409866,0.0064498231500103856,0.008650160838262,0.011780916293489494,0.03435773480662988,0.018953982342426037,0.01900624490904156,0.004681503069040683,0.5554,0.7302000000000001,0.6768011175198267,0.6858000000000001,0.05648557177049895,0.5568000000000001,0.7919,0.7036139870223499,0.7265,0.0716176212274641,0.5484,0.7753,0.6889441600576779,0.7094,0.0693115885965383,0.5386000000000001,0.7675000000000001,0.6744874369142032,0.6991,0.06700972988956563,0.5608000000000001,0.7968000000000001,0.700484381759192,0.7210000000000001,0.06837927494750612,0.545,0.7648,0.6744471431146355,0.6982,0.06262144626663735,0.5438000000000001,0.7616,0.66690148702235,0.6864,0.060621571962833146,0.549,0.7644000000000001,0.6820828677000719,0.7017,0.06514065266868153,0.5297000000000001,0.7338,0.651009201514059,0.6695,0.05771924502980829,0.6559,0.8711000000000001,0.7845106254506126,0.8029000000000001,0.06352451278435474,0.4665,0.6302,0.5641280281182404,0.5809000000000001,0.046648009143104546,0.3788,0.514,0.46023118240807454,0.4732,0.03872911908601128
1559655053000,2019-06-04 13:30:53,-0.03132570378414509,-0.012198541783510916,-0.02297757628123737,-0.02300577120721007,0.003730145051630654,0.008769922977198166,0.026396470500261723,0.016146480552141455,0.015319079216842838,0.003118426349384821,0.7098,0.8281000000000001,0.7633481344628689,0.7522000000000001,0.029721070653918134,0.6259,0.7834,0.6986520277577503,0.6961,0.038538059474516564,0.5885,0.744,0.6601802180966109,0.6552,0.038815794661174144,0.5634,0.7236,0.6370260093727462,0.6328,0.03999721291310671,0.5831000000000001,0.7487,0.6579616348233597,0.6558,0.04185646330506532,0.5528000000000001,0.7162000000000001,0.6268903028118236,0.6207,0.04040035703867337,0.5412,0.6986,0.6129465392934386,0.6097,0.03972076626853093,0.535,0.7045,0.6085420421773607,0.6037,0.0402806493380749,0.5362,0.6868000000000001,0.6050195385724583,0.6067,0.03958318445639556,0.5769000000000001,0.7033,0.6280421593366977,0.6054,0.0350802926952815,0.4506,0.6017,0.5214954938716653,0.5176000000000001,0.03584302115026781,0.36060000000000003,0.5247,0.44599635904830554,0.4415,0.03703231266235493
1560087058000,2019-06-09 13:30:58,-0.4562798092209857,-0.28753180661577604,-0.3497722443441409,-0.3473193473193474,0.03510590951678526,-0.08287292817679559,0.0280701754385965,-0.025988170620668296,-0.027210884353741506,0.02492061057489085,0.0221,0.0279,0.02440599315068493,0.0247,0.0020089460316703696,0.028300000000000002,0.0415,0.031978559841384264,0.032,0.0027493134579010003,0.0273,0.0446,0.032733660778658955,0.0325,0.003920934134845465,0.0253,0.0485,0.030578893294881018,0.0296,0.005094657252996496,0.0246,0.042800000000000005,0.028975901225666893,0.0285,0.0042076366281914345,0.014400000000000001,0.021400000000000002,0.01682205299206921,0.0165,0.0018584610706227462,0.0148,0.0227,0.01735347873107425,0.0172,0.0018822741550842638,0.0129,0.018600000000000002,0.014636499639509725,0.014400000000000001,0.0013505431635955412,0.009600000000000001,0.016,0.012750621845710162,0.0131,0.0013305560733338862,0.0027,0.014,0.0034187274693583264,0.0033,0.0015475911169640717,0.006,0.0088,0.007721232876712328,0.0076,0.0005831799482499753,0.0047,0.0082,0.006721530281182404,0.0068000000000000005,0.0007902930708004162
1560346853000,2019-06-12 13:40:53,0.056390418092545816,0.07286961758506473,0.0647866132630663,0.06526946107784426,0.0043340299678342395,0.009600495509445622,0.029460643601752472,0.023818180481968453,0.025007718431614683,0.004632023104489349,0.42860000000000004,0.4455,0.4370295782263877,0.4369,0.0038987226453158176,0.3425,0.35350000000000004,0.3480413752703676,0.3476,0.002082102272334819,0.3309,0.34440000000000004,0.335560859769286,0.33540000000000003,0.0032695989698292476,0.3079,0.3215,0.31430777757750517,0.3139,0.0032566919918208433,0.3211,0.3407,0.3296603100216292,0.33,0.004621099775789684,0.3432,0.35860000000000003,0.3528969268204757,0.3537,0.004119960975998012,0.3614,0.37620000000000003,0.3698154379956739,0.37,0.0032771219173784462,0.3532,0.36610000000000004,0.357849423215573,0.3578,0.0028419994892505164,0.36200000000000004,0.3765,0.3693812635183848,0.36960000000000004,0.0031233888703806794,0.21960000000000002,0.2257,0.2218658255227108,0.22190000000000001,0.0015993770710516768,0.2053,0.21580000000000002,0.21150866077865896,0.2122,0.0028874884044256853,0.18530000000000002,0.19390000000000002,0.1891928983417447,0.1893,0.0020824881789103297
1560778850000,2019-06-17 13:40:50,-0.6884422110552763,-0.5566343042071197,-0.6303373224779922,-0.6394557823129252,0.03430519841861503,-0.09413067552602437,-0.023255813953488375,-0.06072474508325332,-0.061181434599156106,0.017225415367602935,0.0443,0.050300000000000004,0.04629431326604177,0.0468,0.0012551272396682889,0.0371,0.042800000000000005,0.0403041906993511,0.0405,0.0013129651750978775,0.0449,0.0546,0.04846502343186732,0.0482,0.0018583478233780133,0.0459,0.0551,0.050106975486661834,0.0502,0.0018246190544545858,0.04,0.0483,0.04436586157173754,0.044500000000000005,0.0016293143277381099,0.013300000000000001,0.0187,0.016122179163662573,0.016300000000000002,0.0012550599119775,0.0128,0.020900000000000002,0.014917168348954565,0.014700000000000001,0.0012999399024571,0.009300000000000001,0.0137,0.011359895457822634,0.0112,0.0010753262438033396,0.0055000000000000005,0.0105,0.008117411679884638,0.0085,0.0013745210204701402,0.0001,0.0049,0.00013613721804511271,0.0001,0.000669713371525461,0.0039000000000000003,0.0094,0.005579425018024511,0.0055000000000000005,0.0009728652716253668,0.0045000000000000005,0.0095,0.007536058038932946,0.0076,0.0010059627711494939
1560951058000,2019-06-19 13:30:58,-0.06479119597696958,0.03518504445626568,-0.02711517494491891,-0.026484691995573535,0.016694941885162316,-0.010322835163390056,0.02299278220105657,0.008639223573152322,0.008156606851549798,0.006115884673717481,0.8347,0.9295,0.8815653388608506,0.8934000000000001,0.019143478717900158,0.7166,0.8486,0.7814849765681321,0.7876000000000001,0.03221251341339281,0.6721,0.8203,0.7487416997116075,0.749,0.03473259639806809,0.6348,0.7879,0.7215089131218453,0.7262000000000001,0.034388016830437504,0.647,0.8019000000000001,0.7340363284066329,0.7352000000000001,0.03425652584745793,0.6265000000000001,0.7606,0.7084539834174474,0.7089000000000001,0.029729038877011695,0.6482,0.7607,0.7120062905551545,0.7101000000000001,0.02572477309701768,0.6259,0.7397,0.6832401496034604,0.6821,0.026708097485614465,0.6465000000000001,0.7367,0.6948182678442677,0.6912,0.02291019004800833,0.6552,0.7444000000000001,0.7199854722422493,0.7329,0.026762302089638684,0.44070000000000004,0.5512,0.5087004235760634,0.5079,0.029732388029875777,0.3452,0.46840000000000004,0.4063689167267481,0.4152,0.03504843473571226
1561642851131,2019-06-27 13:40:51,0.0044420514201104115,0.03109980209216853,0.01708647700627406,0.016491327836224052,0.005628583723639228,0.012651947407591152,0.02824713014317035,0.019625014352909517,0.01962293189688339,0.0037407718391699856,0.3734,0.44210000000000005,0.4082058759913481,0.40990000000000004,0.020493663779376274,0.33690000000000003,0.4384,0.38046427541456374,0.37670000000000003,0.024504156183811136,0.3316,0.4277,0.3709323810382118,0.36810000000000004,0.023256733101756407,0.3231,0.4189,0.3644471341023791,0.3613,0.023465884648717284,0.3407,0.43960000000000005,0.3790643745493871,0.3775,0.024532532999725947,0.3317,0.4238,0.3683536950252341,0.3663,0.023487922428345166,0.3262,0.41600000000000004,0.36631355443403013,0.3637,0.02227438213486038,0.33490000000000003,0.43,0.37699984679163623,0.37560000000000004,0.02209064516835439,0.33030000000000004,0.4222,0.3684360670511895,0.36660000000000004,0.0228415368040648,0.43110000000000004,0.517,0.47208454397981225,0.4728,0.021994057349047323,0.3392,0.4164,0.371844655731795,0.3695,0.018406884993897674,0.3377,0.4096,0.37023476928622906,0.36760000000000004,0.017225671157061567
1561815059630,2019-06-29 13:30:59,-0.023639362286970885,0.03324367939752553,0.008276665686147364,0.007810059356451058,0.013231447260149925,0.032276384287742564,0.06785021936537083,0.05002812537737568,0.04818428729504074,0.008303412638745922,0.5153,0.6747000000000001,0.5789202325162217,0.5813,0.042095696334334506,0.4441,0.5364,0.495948720259553,0.4968,0.02283673391306991,0.4535,0.5427000000000001,0.4921220890410956,0.48500000000000004,0.020606298571463812,0.44670000000000004,0.5121,0.4791343907714489,0.47640000000000005,0.01908233770387763,0.4903,0.5679000000000001,0.5295754325883197,0.5323,0.021523747489580015,0.47290000000000004,0.5616,0.5129803532804612,0.5125000000000001,0.020648455741040444,0.4753,0.5743,0.5152893745493871,0.5154,0.02217183587622783,0.444,0.5279,0.4870206831290554,0.4833,0.01861248543742003,0.46480000000000005,0.5773,0.5105887166546501,0.5053,0.026505918669044264,1.5283,1.5518,1.5500675739005043,1.5518,0.006701159043344606,0.3809,0.45370000000000005,0.4124020728190338,0.4142,0.016973623651788363,0.3765,0.4914,0.4213858507570294,0.4168,0.027155511852652952
1562074855000,2019-07-02 13:40:55,-0.003959934777544835,0.008778805455400522,0.0034594066835938026,0.0036823567082932573,0.002536168344776339,0.0003232584451268433,0.008390182702109254,0.004797629757737351,0.0044646481045539,0.0019809934429379115,0.7070000000000001,0.7416,0.7207702325162222,0.7196,0.011094680652251781,0.6767000000000001,0.7152000000000001,0.6955377433309299,0.6942,0.010657135675977418,0.6324000000000001,0.6698000000000001,0.6519853640951692,0.6537000000000001,0.010230852573845133,0.6045,0.6465000000000001,0.6257002072819029,0.6258,0.010636723424250049,0.6092000000000001,0.6527000000000001,0.6317470890410957,0.632,0.011466442693160049,0.5893,0.6339,0.6105328316510448,0.6107,0.011617936602202316,0.5863,0.6262,0.6069656633020906,0.6078,0.011069962892614983,0.6098,0.648,0.6300284426820472,0.6292,0.009762469622872057,0.5771000000000001,0.6161,0.5962404830569571,0.5958,0.011252280381136931,0.6191,0.6702,0.6424194664744046,0.6434000000000001,0.014327382089947448,0.5239,0.5643,0.546178343547224,0.5466,0.01125697275410663,0.45880000000000004,0.5134000000000001,0.4852569214131217,0.4864,0.014597298027168045
1562247056103,2019-07-04 13:30:56,-0.7257525083612041,-0.6440129449838187,-0.6887356664806504,-0.6853932584269662,0.02198680014470664,-0.14898177920685962,-0.09580193756727662,-0.13240472295565028,-0.1347826086956522,0.010814104013724827,0.0177,0.0193,0.018674188896899768,0.0187,0.0005609303496364044,0.0244,0.0291,0.026955389329488093,0.027100000000000003,0.0011499653388742537,0.0495,0.053500000000000006,0.0516298576063446,0.0517,0.0008762163557248035,0.05,0.0536,0.05204012256669067,0.0522,0.0007797500907856929,0.0385,0.042,0.039871313987022323,0.039900000000000005,0.0007259384320606388,0.0091,0.0126,0.011290311824080744,0.0114,0.0008211179536932836,0.0102,0.0134,0.012041897981254502,0.0117,0.0007083480890820073,0.0082,0.011000000000000001,0.009600126171593363,0.009600000000000001,0.0007792182765111414,0.0038,0.0083,0.006216465392934388,0.006200000000000001,0.0009333052413167957,0.0001,0.0028,0.00011311283345349667,0.0001,0.00047406930841773897,0.0031000000000000003,0.005200000000000001,0.004077649603460704,0.0041,0.00047388093204422276,0.0023,0.0057,0.004468808579668347,0.0045000000000000005,0.0007120836592389418
1562506851691,2019-07-07 13:40:51,-0.7076923076923076,-0.6484458735262595,-0.683002739756027,-0.6818181818181818,0.013213490288980159,-0.13396089790007243,-0.10091743119266051,-0.12111445468130813,-0.12173913043478267,0.006676692868624582,0.0233,0.024900000000000002,0.024159742249459264,0.024200000000000003,0.0005308078892642287,0.035300000000000005,0.0397,0.03758943763518384,0.0376,0.0008955957998642812,0.06810000000000001,0.0736,0.0711440158615717,0.0712,0.001117394929544805,0.0762,0.079,0.07760578586878149,0.0776,0.0005827888615438176,0.059000000000000004,0.0637,0.06084035688536406,0.0608,0.0008382573487028377,0.0171,0.020900000000000002,0.01873582372025955,0.018600000000000002,0.0009044039078703901,0.015600000000000001,0.0198,0.017840266762797385,0.0182,0.0007836987134540751,0.013300000000000001,0.0164,0.01462014239365536,0.0146,0.0006939608293362784,0.006200000000000001,0.0105,0.008624414203316506,0.0088,0.0008462025014554056,0.0001,0.0029000000000000002,0.00015690795517178023,0.0001,0.00047998012300128214,0.0019,0.004200000000000001,0.003056624008651765,0.0031000000000000003,0.0004862097000770168,0.0012000000000000001,0.0043,0.0024973323720259544,0.0024000000000000002,0.0007407163521117333
1562679059923,2019-07-09 13:30:59,-0.6333699231613611,-0.5160550458715597,-0.5866782970519716,-0.5917480998914224,0.025276563700735177,-0.12950191570881225,-0.06477093206951026,-0.10180150793392836,-0.10060060060060061,0.015850296445551283,0.034,0.038200000000000005,0.03521289653929342,0.0351,0.0007454603255288529,0.0468,0.054400000000000004,0.05113211968276853,0.0511,0.0017699590678995545,0.06420000000000001,0.075,0.07141185111751983,0.0727,0.003367601016620422,0.0661,0.0745,0.07181048125450612,0.0727,0.0021630919621536465,0.055600000000000004,0.060200000000000004,0.05851947548666183,0.0584,0.0010559114449582368,0.0199,0.025900000000000003,0.022176450973323714,0.0217,0.0013215395706277426,0.0189,0.025,0.021918565248738277,0.022000000000000002,0.0010952762674507675,0.0165,0.0213,0.01869235760634462,0.0187,0.0010023378285032602,0.0098,0.016300000000000002,0.012631317591925017,0.0126,0.0012513869856104135,0.0033,0.013900000000000001,0.0054048576063446254,0.0049,0.0019806300533323387,0.0039000000000000003,0.0085,0.0062260093727469325,0.006,0.001030374164256538,0.0031000000000000003,0.0079,0.005425576784426818,0.005,0.0010068626129857915
1562938855407,2019-07-12 13:40:55,-0.6008869179600886,-0.5550755939524838,-0.5781847915461387,-0.5776805251641138,0.011096078470976843,-0.10107197549770294,-0.06222222222222215,-0.0793721435151547,-0.07715813598166542,0.009601183683055813,0.023700000000000002,0.0258,0.025135535328046122,0.0253,0.0004983870668133692,0.040400000000000005,0.045700000000000005,0.043499639509733214,0.0436,0.0011839366515564856,0.0629,0.0685,0.0661330569574621,0.0664,0.0014094026452118745,0.06860000000000001,0.0726,0.07096742069214132,0.07100000000000001,0.0009507448744653312,0.0585,0.06330000000000001,0.06053275054073537,0.0608,0.0009699946744029546,0.0206,0.0263,0.02391013878875269,0.0241,0.0011576498007708881,0.0216,0.025900000000000003,0.023829019466474397,0.0238,0.0009473580341654248,0.018000000000000002,0.0206,0.01897045782263878,0.019,0.0006005099873420969,0.013000000000000001,0.015700000000000002,0.014827099855803882,0.0148,0.0006325765259828347,0.007500000000000001,0.010400000000000001,0.008070971521268922,0.0079,0.0004680615692972752,0.007500000000000001,0.010100000000000001,0.008462716294160054,0.0083,0.0006151131263135905,0.006500000000000001,0.0111,0.00813252523431867,0.008,0.0009686343742715467
1563111056318,2019-07-14 13:30:56,-0.03755240388903758,0.04365721005438777,-0.0037151419448213266,-0.007775636339469616,0.017108161770895657,-0.014497153700189759,0.018841048883133708,0.0030353993357524127,0.0031933951242308534,0.00822505730523459,0.5929,0.7966000000000001,0.6859178172314342,0.6656000000000001,0.05975304791133123,0.5647,0.7817000000000001,0.6965816600576782,0.7021000000000001,0.05769744262273479,0.5624,0.7742,0.6871150955299203,0.7011000000000001,0.06230836311570332,0.5548000000000001,0.7734000000000001,0.6740497837058396,0.6695,0.06727733758897703,0.5579000000000001,0.7969,0.6788869592645996,0.6746,0.07518823739607998,0.5459,0.7758,0.6567711157173752,0.6551,0.07318086883289779,0.5475,0.7723,0.6457663662581105,0.6327,0.07244493455535556,0.5281,0.7587,0.6692713770728188,0.6886,0.06780888695350074,0.5395,0.7708,0.6361560652487381,0.6169,0.07355813123156957,0.4082,0.8544,0.5883953226387886,0.5391,0.12815002497023803,0.2667,0.5640000000000001,0.42098147080028814,0.4289,0.09578486961316603,0.1841,0.49960000000000004,0.3209298125450611,0.2995,0.09991174089859364
1563370851802,2019-07-17 13:40:51,-0.07820136852394917,-0.02624396388830565,-0.05535152049263123,-0.05336527989544759,0.010609549695444233,-0.013344453711426223,0.0027611596870685843,-0.0043151953715295606,-0.003940455341506121,0.004338106226981503,0.24480000000000002,0.2851,0.2666375180245131,0.26730000000000004,0.008846605014396332,0.2215,0.2727,0.2489753424657532,0.25020000000000003,0.012593049082890053,0.2209,0.271,0.24734996395097328,0.2469,0.012345491901117374,0.2149,0.2627,0.2409257209805335,0.2414,0.012533666906473947,0.21450000000000002,0.2625,0.23884961247296319,0.23820000000000002,0.012528717904136576,0.18580000000000002,0.2369,0.21345310021629407,0.21380000000000002,0.012283473503086709,0.19,0.23620000000000002,0.2124569394376351,0.2121,0.01219084098633215,0.1852,0.24230000000000002,0.21581527577505388,0.2159,0.014153092323637958,0.18430000000000002,0.24130000000000001,0.2121528208363374,0.21130000000000002,0.013461626774211612,0.17270000000000002,0.21000000000000002,0.1875450702956019,0.188,0.00957417054941184,0.1819,0.2452,0.21491976387887515,0.21350000000000002,0.01639343204329552,0.16870000000000002,0.21610000000000001,0.1911779830569573,0.1895,0.012592966533842637
1563543059808,2019-07-19 13:30:59,-0.010397553516819613,0.015021029441217717,0.0044366059560919215,0.00583383625025143,0.005800115936616298,0.030079565301765983,0.04758190327613105,0.03982073004963127,0.03995276520370003,0.0036424559720533898,0.2715,0.2847,0.2794663572458543,0.28,0.003429340966468169,0.2566,0.2746,0.26655740807498185,0.26680000000000004,0.004211624083821001,0.2565,0.2687,0.26299186193222773,0.26280000000000003,0.0030729149227430967,0.24230000000000002,0.25270000000000004,0.24699755767844264,0.2472,0.002372680795678948,0.2616,0.27540000000000003,0.26748474224945923,0.2674,0.0027458038486994356,0.2441,0.25680000000000003,0.24944185291997106,0.24910000000000002,0.0029224478661965033,0.24230000000000002,0.25780000000000003,0.2478898972602739,0.2474,0.0033901112008410616,0.2426,0.258,0.24920555155010804,0.25,0.003304700096771663,0.23370000000000002,0.24600000000000002,0.2391648431867339,0.2383,0.0034267587283945016,0.8962,0.9434,0.9231131669069934,0.9266000000000001,0.011674343926838162,0.1308,0.1351,0.13216870043258822,0.132,0.0010263974421236772,0.1285,0.1337,0.13071105803893293,0.1307,0.0013263698636888147
